2020-12-21 05:40	1.21863	1.21868	1.21854	1.21859	390
2020-12-21 05:45	1.21859	1.21880	1.21858	1.21860	331
2020-12-21 05:50	1.21859	1.21867	1.21848	1.21849	278
2020-12-21 05:55	1.21850	1.21916	1.21849	1.21912	448
2020-12-21 06:00	1.21911	1.21912	1.21851	1.21852	611
2020-12-21 06:05	1.21851	1.21877	1.21844	1.21845	580
2020-12-21 06:10	1.21845	1.21876	1.21841	1.21866	274
2020-12-21 06:15	1.21865	1.21875	1.21846	1.21852	303
2020-12-21 06:20	1.21853	1.21881	1.21849	1.21866	449
2020-12-21 06:25	1.21865	1.21872	1.21822	1.21869	660
2020-12-21 06:30	1.21871	1.21872	1.21848	1.21852	394
2020-12-21 06:35	1.21852	1.21862	1.21847	1.21853	231
2020-12-21 06:40	1.21853	1.21884	1.21847	1.21884	445
2020-12-21 06:45	1.21883	1.21960	1.21870	1.21955	551
2020-12-21 06:50	1.21955	1.21975	1.21951	1.21975	570
2020-12-21 06:55	1.21974	1.21992	1.21948	1.21987	597
2020-12-21 07:00	1.21988	1.21991	1.21929	1.21929	1029
2020-12-21 07:05	1.21930	1.21973	1.21930	1.21940	638
2020-12-21 07:10	1.21940	1.21985	1.21940	1.21964	500
2020-12-21 07:15	1.21964	1.21965	1.21916	1.21916	586
2020-12-21 07:20	1.21916	1.21919	1.21831	1.21833	1403
2020-12-21 07:25	1.21836	1.21859	1.21811	1.21838	744
2020-12-21 07:30	1.21840	1.21851	1.21769	1.21770	985
2020-12-21 07:35	1.21770	1.21785	1.21713	1.21727	1317
2020-12-21 07:40	1.21728	1.21735	1.21696	1.21696	1064
2020-12-21 07:45	1.21695	1.21730	1.21685	1.21707	814
2020-12-21 07:50	1.21708	1.21757	1.21680	1.21757	893
2020-12-21 07:55	1.21758	1.21823	1.21745	1.21758	1368
2020-12-21 08:00	1.21759	1.21832	1.21729	1.21814	1927
2020-12-21 08:05	1.21813	1.21875	1.21806	1.21849	1520
2020-12-21 08:10	1.21850	1.21938	1.21843	1.21912	1629
2020-12-21 08:15	1.21911	1.21999	1.21907	1.21991	1656
2020-12-21 08:20	1.21989	1.21992	1.21950	1.21966	1414
2020-12-21 08:25	1.21966	1.22022	1.21949	1.21972	1387
2020-12-21 08:30	1.21971	1.22059	1.21954	1.22051	1395
2020-12-21 08:35	1.22051	1.22151	1.22025	1.22127	1950
2020-12-21 08:40	1.22124	1.22194	1.22113	1.22192	1531
2020-12-21 08:45	1.22192	1.22267	1.22191	1.22245	1532
2020-12-21 08:50	1.22244	1.22265	1.22187	1.22215	1424
2020-12-21 08:55	1.22217	1.22217	1.22166	1.22172	1269
2020-12-21 09:00	1.22173	1.22176	1.22107	1.22118	1257
2020-12-21 09:05	1.22119	1.22133	1.22075	1.22083	912
2020-12-21 09:10	1.22084	1.22085	1.22031	1.22045	1240
2020-12-21 09:15	1.22044	1.22097	1.22030	1.22097	1114
2020-12-21 09:20	1.22096	1.22123	1.22077	1.22082	1217
2020-12-21 09:25	1.22082	1.22082	1.22029	1.22048	1122
2020-12-21 09:30	1.22046	1.22048	1.22018	1.22042	1163
2020-12-21 09:35	1.22042	1.22046	1.21915	1.21916	1796
2020-12-21 09:40	1.21916	1.21926	1.21781	1.21803	1594
2020-12-21 09:45	1.21801	1.21811	1.21753	1.21780	2226
2020-12-21 09:50	1.21779	1.21849	1.21779	1.21816	1565
2020-12-21 09:55	1.21818	1.21818	1.21719	1.21752	1481
2020-12-21 10:00	1.21753	1.21767	1.21709	1.21754	1526
2020-12-21 10:05	1.21752	1.21753	1.21599	1.21605	2122
2020-12-21 10:10	1.21606	1.21637	1.21440	1.21449	2379
2020-12-21 10:15	1.21450	1.21509	1.21431	1.21465	1479
2020-12-21 10:20	1.21466	1.21493	1.21304	1.21325	2287
2020-12-21 10:25	1.21323	1.21344	1.21296	1.21339	2155
2020-12-21 10:30	1.21339	1.21398	1.21300	1.21364	1272
2020-12-21 10:35	1.21365	1.21404	1.21344	1.21402	1912
2020-12-21 10:40	1.21402	1.21460	1.21363	1.21455	1530
2020-12-21 10:45	1.21454	1.21475	1.21421	1.21460	1312
2020-12-21 10:50	1.21460	1.21512	1.21419	1.21466	2167
2020-12-21 10:55	1.21465	1.21513	1.21440	1.21474	1885
2020-12-21 11:00	1.21476	1.21586	1.21476	1.21537	1723
2020-12-21 11:05	1.21537	1.21592	1.21533	1.21568	1759
2020-12-21 11:10	1.21567	1.21670	1.21549	1.21633	1784
2020-12-21 11:15	1.21632	1.21669	1.21602	1.21606	1130
2020-12-21 11:20	1.21603	1.21638	1.21581	1.21612	1276
2020-12-21 11:25	1.21613	1.21656	1.21568	1.21656	1252
2020-12-21 11:30	1.21660	1.21679	1.21632	1.21636	1269
2020-12-21 11:35	1.21636	1.21764	1.21628	1.21749	1246
2020-12-21 11:40	1.21750	1.21805	1.21737	1.21785	1330
2020-12-21 11:45	1.21785	1.21813	1.21755	1.21788	1114
2020-12-21 11:50	1.21789	1.21796	1.21711	1.21734	1007
2020-12-21 11:55	1.21732	1.21747	1.21619	1.21621	1571
2020-12-21 12:00	1.21623	1.21682	1.21563	1.21669	1712
2020-12-21 12:05	1.21670	1.21730	1.21668	1.21709	1261
2020-12-21 12:10	1.21710	1.21776	1.21692	1.21748	1150
2020-12-21 12:15	1.21748	1.21768	1.21673	1.21696	1304
2020-12-21 12:20	1.21697	1.21702	1.21659	1.21660	1016
2020-12-21 12:25	1.21661	1.21751	1.21650	1.21742	1094
2020-12-21 12:30	1.21742	1.21767	1.21713	1.21733	971
2020-12-21 12:35	1.21734	1.21794	1.21723	1.21769	736
2020-12-21 12:40	1.21768	1.21829	1.21766	1.21787	873
2020-12-21 12:45	1.21788	1.21846	1.21788	1.21812	1144
2020-12-21 12:50	1.21813	1.21876	1.21698	1.21698	1161
2020-12-21 12:55	1.21696	1.21701	1.21611	1.21632	1314
2020-12-21 13:00	1.21635	1.21740	1.21625	1.21716	1365
2020-12-21 13:05	1.21716	1.21726	1.21659	1.21704	1275
2020-12-21 13:10	1.21705	1.21766	1.21705	1.21723	1277
2020-12-21 13:15	1.21724	1.21772	1.21713	1.21758	1399
2020-12-21 13:20	1.21760	1.21849	1.21751	1.21842	1242
2020-12-21 13:25	1.21842	1.21924	1.21837	1.21919	976
2020-12-21 13:30	1.21920	1.21982	1.21875	1.21940	1517
2020-12-21 13:35	1.21941	1.21999	1.21919	1.21984	1578
2020-12-21 13:40	1.21981	1.22048	1.21981	1.22038	1523
2020-12-21 13:45	1.22037	1.22095	1.22036	1.22087	1281
2020-12-21 13:50	1.22088	1.22145	1.22001	1.22003	2274
2020-12-21 13:55	1.22002	1.22007	1.21906	1.21912	1788
2020-12-21 14:00	1.21914	1.21980	1.21914	1.21979	801
2020-12-21 14:05	1.21978	1.22028	1.21958	1.22028	696
2020-12-21 14:10	1.22027	1.22090	1.22018	1.22069	754
2020-12-21 14:15	1.22069	1.22174	1.22068	1.22147	991
2020-12-21 14:20	1.22146	1.22175	1.22141	1.22170	1189
2020-12-21 14:25	1.22169	1.22180	1.22119	1.22145	1433
2020-12-21 14:30	1.22144	1.22187	1.22119	1.22167	1960
2020-12-21 14:35	1.22165	1.22173	1.22115	1.22123	1670
2020-12-21 14:40	1.22126	1.22168	1.22121	1.22160	1630
2020-12-21 14:45	1.22162	1.22175	1.22055	1.22076	1733
2020-12-21 14:50	1.22075	1.22121	1.22052	1.22081	1580
2020-12-21 14:55	1.22081	1.22110	1.22066	1.22089	897
2020-12-21 15:00	1.22088	1.22150	1.22072	1.22083	1376
2020-12-21 15:05	1.22082	1.22115	1.22065	1.22114	1556
2020-12-21 15:10	1.22117	1.22162	1.22092	1.22156	1165
2020-12-21 15:15	1.22155	1.22164	1.22095	1.22135	1260
2020-12-21 15:20	1.22137	1.22177	1.22124	1.22167	503
2020-12-21 15:25	1.22168	1.22185	1.22151	1.22174	889
2020-12-21 15:30	1.22173	1.22180	1.22137	1.22137	1159
2020-12-21 15:35	1.22139	1.22143	1.22074	1.22121	976
2020-12-21 15:40	1.22120	1.22138	1.22107	1.22117	891
2020-12-21 15:45	1.22118	1.22132	1.22064	1.22085	952
2020-12-21 15:50	1.22085	1.22201	1.22075	1.22156	1075
2020-12-21 15:55	1.22155	1.22169	1.22093	1.22110	1258
2020-12-21 16:00	1.22111	1.22237	1.22099	1.22228	1169
2020-12-21 16:05	1.22227	1.22232	1.22125	1.22141	1329
2020-12-21 16:10	1.22142	1.22177	1.22131	1.22172	640
2020-12-21 16:15	1.22172	1.22191	1.22141	1.22188	805
2020-12-21 16:20	1.22189	1.22245	1.22186	1.22206	841
2020-12-21 16:25	1.22205	1.22221	1.22167	1.22192	1030
2020-12-21 16:30	1.22194	1.22224	1.22167	1.22167	1267
2020-12-21 16:35	1.22167	1.22191	1.22157	1.22176	453
2020-12-21 16:40	1.22176	1.22223	1.22167	1.22201	794
2020-12-21 16:45	1.22205	1.22254	1.22205	1.22231	735
2020-12-21 16:50	1.22231	1.22342	1.22219	1.22329	919
2020-12-21 16:55	1.22329	1.22347	1.22303	1.22311	801
2020-12-21 17:00	1.22310	1.22316	1.22268	1.22308	825
2020-12-21 17:05	1.22308	1.22317	1.22280	1.22282	805
2020-12-21 17:10	1.22280	1.22304	1.22280	1.22291	1007
2020-12-21 17:15	1.22291	1.22313	1.22275	1.22310	569
2020-12-21 17:20	1.22310	1.22348	1.22310	1.22326	812
2020-12-21 17:25	1.22325	1.22337	1.22315	1.22316	814
2020-12-21 17:30	1.22317	1.22348	1.22316	1.22341	305
2020-12-21 17:35	1.22342	1.22348	1.22325	1.22342	382
2020-12-21 17:40	1.22341	1.22348	1.22304	1.22307	494
2020-12-21 17:45	1.22306	1.22336	1.22300	1.22325	761
2020-12-21 17:50	1.22326	1.22387	1.22326	1.22350	790
2020-12-21 17:55	1.22350	1.22382	1.22342	1.22361	767
2020-12-21 18:00	1.22361	1.22376	1.22349	1.22357	643
